2016-01-19 03:05:54,656 DEBUG [default] [generalzero@unknown-host] [void Mouse::doEvent(SDL_Event&)] [Input/mouse.cpp:20] Mouse Click (,x=288,y=319)

2016-01-19 03:06:31,898 DEBUG [default] [generalzero@unknown-host] [void Mouse::doEvent(SDL_Event&)] [Input/mouse.cpp:20] Mouse Click (1,x=258,y=397)

2016-01-19 03:06:36,886 DEBUG [default] [generalzero@unknown-host] [void Mouse::doEvent(SDL_Event&)] [Input/mouse.cpp:20] Mouse Click (3,x=309,y=332)

2016-01-19 03:06:37,821 DEBUG [default] [generalzero@unknown-host] [void Mouse::doEvent(SDL_Event&)] [Input/mouse.cpp:20] Mouse Click (1,x=309,y=332)

2016-01-19 03:06:38,321 DEBUG [default] [generalzero@unknown-host] [void Mouse::doEvent(SDL_Event&)] [Input/mouse.cpp:20] Mouse Click (2,x=309,y=332)

2016-01-19 03:06:40,190 DEBUG [default] [generalzero@unknown-host] [void Mouse::doEvent(SDL_Event&)] [Input/mouse.cpp:20] Mouse Click (5,x=310,y=328)

2016-01-19 03:06:40,707 DEBUG [default] [generalzero@unknown-host] [void Mouse::doEvent(SDL_Event&)] [Input/mouse.cpp:20] Mouse Click (4,x=310,y=328)

2016-01-19 03:50:08,791 INFO  [default] Mouse Move (x=126,y=397)

2016-01-19 03:50:08,791 INFO  [default] Mouse Move (x=128,y=397)

2016-01-19 03:50:08,791 INFO  [default] Mouse Move (x=130,y=397)

2016-01-19 03:50:08,807 INFO  [default] Mouse Move (x=132,y=397)

2016-01-19 03:50:08,807 INFO  [default] Mouse Move (x=134,y=395)

2016-01-19 03:50:08,807 INFO  [default] Mouse Move (x=136,y=395)

2016-01-19 03:50:08,807 INFO  [default] Mouse Move (x=138,y=395)

2016-01-19 03:50:08,807 INFO  [default] Mouse Move (x=140,y=393)

2016-01-19 03:50:08,807 INFO  [default] Mouse Move (x=142,y=393)

2016-01-19 03:50:08,807 INFO  [default] Mouse Move (x=145,y=393)

2016-01-19 03:50:08,807 INFO  [default] Mouse Move (x=147,y=391)

2016-01-19 03:50:08,807 INFO  [default] Mouse Move (x=149,y=391)

2016-01-19 03:50:08,808 INFO  [default] Mouse Move (x=151,y=391)

2016-01-19 03:50:08,808 INFO  [default] Mouse Move (x=153,y=389)

2016-01-19 03:50:08,808 INFO  [default] Mouse Move (x=155,y=389)

2016-01-19 03:50:08,808 INFO  [default] Mouse Move (x=157,y=389)

2016-01-19 03:50:08,808 INFO  [default] Mouse Move (x=159,y=387)

2016-01-19 03:50:08,808 INFO  [default] Mouse Move (x=161,y=387)

2016-01-19 03:50:08,808 INFO  [default] Mouse Move (x=163,y=387)

2016-01-19 03:50:08,808 INFO  [default] Mouse Move (x=165,y=387)

2016-01-19 03:50:08,824 INFO  [default] Mouse Move (x=167,y=385)

2016-01-19 03:50:08,824 INFO  [default] Mouse Move (x=169,y=385)

2016-01-19 03:50:08,824 INFO  [default] Mouse Move (x=171,y=385)

2016-01-19 03:50:08,824 INFO  [default] Mouse Move (x=171,y=383)

2016-01-19 03:50:08,824 INFO  [default] Mouse Move (x=173,y=383)

2016-01-19 03:50:08,824 INFO  [default] Mouse Move (x=175,y=383)

2016-01-19 03:50:08,824 INFO  [default] Mouse Move (x=175,y=381)

2016-01-19 03:50:08,824 INFO  [default] Mouse Move (x=177,y=381)

2016-01-19 03:50:08,824 INFO  [default] Mouse Move (x=179,y=381)

2016-01-19 03:50:08,824 INFO  [default] Mouse Move (x=181,y=381)

2016-01-19 03:50:08,824 INFO  [default] Mouse Move (x=183,y=379)

2016-01-19 03:50:08,824 INFO  [default] Mouse Move (x=185,y=379)

2016-01-19 03:50:08,824 INFO  [default] Mouse Move (x=187,y=377)

2016-01-19 03:50:08,824 INFO  [default] Mouse Move (x=189,y=377)

2016-01-19 03:50:08,840 INFO  [default] Mouse Move (x=191,y=375)

2016-01-19 03:50:08,840 INFO  [default] Mouse Move (x=193,y=375)

2016-01-19 03:50:08,840 INFO  [default] Mouse Move (x=195,y=373)

2016-01-19 03:50:08,840 INFO  [default] Mouse Move (x=197,y=373)

2016-01-19 03:50:08,840 INFO  [default] Mouse Move (x=199,y=373)

2016-01-19 03:50:08,841 INFO  [default] Mouse Move (x=201,y=371)

2016-01-19 03:50:08,841 INFO  [default] Mouse Move (x=203,y=369)

2016-01-19 03:50:08,841 INFO  [default] Mouse Move (x=205,y=369)

2016-01-19 03:50:08,841 INFO  [default] Mouse Move (x=207,y=367)

2016-01-19 03:50:08,841 INFO  [default] Mouse Move (x=209,y=367)

2016-01-19 03:50:08,841 INFO  [default] Mouse Move (x=211,y=365)

2016-01-19 03:50:08,841 INFO  [default] Mouse Move (x=213,y=365)

2016-01-19 03:50:08,857 INFO  [default] Mouse Move (x=215,y=363)

2016-01-19 03:50:08,857 INFO  [default] Mouse Move (x=217,y=363)

2016-01-19 03:50:08,857 INFO  [default] Mouse Move (x=219,y=361)

2016-01-19 03:50:08,857 INFO  [default] Mouse Move (x=221,y=361)

2016-01-19 03:50:08,857 INFO  [default] Mouse Move (x=223,y=359)

2016-01-19 03:50:08,857 INFO  [default] Mouse Move (x=225,y=359)

2016-01-19 03:50:08,857 INFO  [default] Mouse Move (x=227,y=357)

2016-01-19 03:50:08,857 INFO  [default] Mouse Move (x=229,y=357)

2016-01-19 03:50:08,857 INFO  [default] Mouse Move (x=231,y=355)

2016-01-19 03:50:08,857 INFO  [default] Mouse Move (x=233,y=355)

2016-01-19 03:50:08,857 INFO  [default] Mouse Move (x=235,y=353)

2016-01-19 03:50:08,857 INFO  [default] Mouse Move (x=237,y=353)

2016-01-19 03:50:08,858 INFO  [default] Mouse Move (x=239,y=351)

2016-01-19 03:50:08,858 INFO  [default] Mouse Move (x=241,y=351)

2016-01-19 03:50:08,858 INFO  [default] Mouse Move (x=243,y=349)

2016-01-19 03:50:08,858 INFO  [default] Mouse Move (x=245,y=349)

2016-01-19 03:50:08,858 INFO  [default] Mouse Move (x=247,y=349)

2016-01-19 03:50:08,874 INFO  [default] Mouse Move (x=249,y=347)

2016-01-19 03:50:08,874 INFO  [default] Mouse Move (x=251,y=347)

2016-01-19 03:50:08,874 INFO  [default] Mouse Move (x=253,y=345)

2016-01-19 03:50:08,874 INFO  [default] Mouse Move (x=255,y=345)

2016-01-19 03:50:08,874 INFO  [default] Mouse Move (x=257,y=345)

2016-01-19 03:50:08,874 INFO  [default] Mouse Move (x=259,y=343)

2016-01-19 03:50:08,874 INFO  [default] Mouse Move (x=261,y=343)

2016-01-19 03:50:08,874 INFO  [default] Mouse Move (x=264,y=341)

2016-01-19 03:50:08,874 INFO  [default] Mouse Move (x=266,y=341)

2016-01-19 03:50:08,874 INFO  [default] Mouse Move (x=268,y=339)

2016-01-19 03:50:08,874 INFO  [default] Mouse Move (x=270,y=339)

2016-01-19 03:50:08,874 INFO  [default] Mouse Move (x=270,y=337)

2016-01-19 03:50:08,874 INFO  [default] Mouse Move (x=272,y=337)

2016-01-19 03:50:08,874 INFO  [default] Mouse Move (x=274,y=337)

2016-01-19 03:50:08,874 INFO  [default] Mouse Move (x=276,y=337)

2016-01-19 03:50:08,890 INFO  [default] Mouse Move (x=278,y=335)

2016-01-19 03:50:08,890 INFO  [default] Mouse Move (x=280,y=335)

2016-01-19 03:50:08,891 INFO  [default] Mouse Move (x=282,y=335)

2016-01-19 03:50:08,891 INFO  [default] Mouse Move (x=284,y=333)

2016-01-19 03:50:08,891 INFO  [default] Mouse Move (x=286,y=333)

2016-01-19 03:50:08,891 INFO  [default] Mouse Move (x=288,y=333)

2016-01-19 03:50:08,891 INFO  [default] Mouse Move (x=290,y=331)

2016-01-19 03:50:08,891 INFO  [default] Mouse Move (x=292,y=331)

2016-01-19 03:50:08,891 INFO  [default] Mouse Move (x=294,y=331)

2016-01-19 03:50:08,891 INFO  [default] Mouse Move (x=296,y=329)

2016-01-19 03:50:08,891 INFO  [default] Mouse Move (x=298,y=329)

2016-01-19 03:50:08,907 INFO  [default] Mouse Move (x=300,y=329)

2016-01-19 03:50:08,907 INFO  [default] Mouse Move (x=302,y=329)

2016-01-19 03:50:08,907 INFO  [default] Mouse Move (x=304,y=327)

2016-01-19 03:50:08,907 INFO  [default] Mouse Move (x=306,y=327)

2016-01-19 03:50:08,907 INFO  [default] Mouse Move (x=308,y=327)

2016-01-19 03:50:08,907 INFO  [default] Mouse Move (x=310,y=327)

2016-01-19 03:50:08,907 INFO  [default] Mouse Move (x=311,y=327)

2016-01-19 03:50:08,907 INFO  [default] Mouse Move (x=311,y=325)

2016-01-19 03:50:08,907 INFO  [default] Mouse Move (x=313,y=325)

2016-01-19 03:50:08,924 INFO  [default] Mouse Move (x=315,y=325)

2016-01-19 03:50:08,924 INFO  [default] Mouse Move (x=317,y=325)

2016-01-19 03:50:08,924 INFO  [default] Mouse Move (x=318,y=325)

2016-01-19 03:50:08,924 INFO  [default] Mouse Move (x=320,y=323)

2016-01-19 03:50:08,924 INFO  [default] Mouse Move (x=322,y=323)

2016-01-19 03:50:08,924 INFO  [default] Mouse Move (x=324,y=323)

2016-01-19 03:50:08,924 INFO  [default] Mouse Move (x=324,y=322)

2016-01-19 03:50:08,924 INFO  [default] Mouse Move (x=325,y=322)

2016-01-19 03:50:08,924 INFO  [default] Mouse Move (x=325,y=320)

2016-01-19 03:50:08,924 INFO  [default] Mouse Move (x=327,y=320)

2016-01-19 03:50:08,940 INFO  [default] Mouse Move (x=329,y=320)

2016-01-19 03:50:08,940 INFO  [default] Mouse Move (x=330,y=320)

2016-01-19 03:50:08,941 INFO  [default] Mouse Move (x=332,y=318)

2016-01-19 03:50:08,941 INFO  [default] Mouse Move (x=334,y=318)

2016-01-19 03:50:08,941 INFO  [default] Mouse Move (x=334,y=317)

2016-01-19 03:50:08,941 INFO  [default] Mouse Move (x=335,y=317)

2016-01-19 03:50:08,941 INFO  [default] Mouse Move (x=337,y=317)

2016-01-19 03:50:08,941 INFO  [default] Mouse Move (x=338,y=315)

2016-01-19 03:50:08,957 INFO  [default] Mouse Move (x=340,y=315)

2016-01-19 03:50:08,957 INFO  [default] Mouse Move (x=341,y=315)

2016-01-19 03:50:08,957 INFO  [default] Mouse Move (x=343,y=314)

2016-01-19 03:50:08,957 INFO  [default] Mouse Move (x=345,y=314)

2016-01-19 03:50:08,957 INFO  [default] Mouse Move (x=347,y=312)

